model,backbone_ms,action_head_ms,total_ms
drif_ov,23.601,4.975,28.575
drif_ov,23.607,4.935,28.542
drif_ov,23.639,4.912,28.551
drif_ov,23.452,7.840,31.292
drif_ov,23.538,4.882,28.420
drif_ov,23.589,4.842,28.431
drif_ov,23.545,5.000,28.544
drif_ov,23.503,4.850,28.353
drif_ov,23.621,4.828,28.449
drif_ov,23.599,4.844,28.443
drif_ov,23.478,4.858,28.336
drif_ov,23.634,4.903,28.537
drif_ov,23.578,4.888,28.466
drif_ov,23.529,4.964,28.494
drif_ov,24.717,4.831,29.548
drif_ov,23.616,4.891,28.507
drif_ov,23.455,4.825,28.281
drif_ov,23.695,4.854,28.549
drif_ov,23.562,4.877,28.439
drif_ov,23.572,4.907,28.479
drif_ov,23.503,4.845,28.349
drif_ov,23.502,4.830,28.332
drif_ov,23.522,4.920,28.442
drif_ov,23.508,4.854,28.363
drif_ov,23.509,4.922,28.431
drif_ov,23.501,4.839,28.340
drif_ov,23.547,4.841,28.388
drif_ov,23.535,4.892,28.427
drif_ov,23.601,4.891,28.492
drif_ov,23.516,4.948,28.464
drif_ov,23.536,4.953,28.488
drif_ov,24.692,4.927,29.618
drif_ov,23.543,4.902,28.445
drif_ov,23.624,5.020,28.644
drif_ov,23.472,4.855,28.327
drif_ov,23.631,5.021,28.652
drif_ov,23.479,4.843,28.322
drif_ov,23.483,4.860,28.343
drif_ov,23.525,4.812,28.338
drif_ov,23.772,4.890,28.662
drif_ov,23.576,4.810,28.385
drif_ov,23.497,4.873,28.370
drif_ov,23.472,4.851,28.323
drif_ov,23.455,4.851,28.307
drif_ov,23.532,4.909,28.441
drif_ov,23.539,4.968,28.507
drif_ov,23.463,4.881,28.343
drif_ov,23.549,4.911,28.461
drif_ov,23.410,4.829,28.239
drif_ov,23.656,4.893,28.548
drif_ov,23.472,4.868,28.340
drif_ov,23.552,4.873,28.425
drif_ov,23.605,4.892,28.497
drif_ov,23.553,4.879,28.432
drif_ov,23.691,4.928,28.619
drif_ov,24.034,5.012,29.046
drif_ov,23.586,4.903,28.488
drif_ov,23.628,4.869,28.497
drif_ov,23.461,4.876,28.337
drif_ov,23.695,4.927,28.622
drif_ov,25.849,4.907,30.755
drif_ov,23.533,4.854,28.387
drif_ov,23.460,4.845,28.305
drif_ov,23.723,4.874,28.597
drif_ov,23.672,4.894,28.566
