model,backbone_ms,action_head_ms,total_ms
drif_ov,23.675,4.841,28.516
drif_ov,23.571,4.696,28.267
drif_ov,23.698,4.687,28.385
drif_ov,23.545,4.728,28.273
drif_ov,23.514,4.730,28.244
drif_ov,23.499,4.682,28.181
drif_ov,23.514,4.709,28.223
drif_ov,23.467,4.890,28.357
drif_ov,23.643,4.812,28.455
drif_ov,24.052,4.579,28.631
drif_ov,25.592,4.897,30.490
drif_ov,23.455,4.753,28.208
drif_ov,23.492,4.649,28.141
drif_ov,23.530,4.660,28.191
drif_ov,25.059,7.007,32.067
drif_ov,23.550,4.725,28.274
drif_ov,23.425,4.643,28.068
drif_ov,23.583,4.696,28.279
drif_ov,23.479,4.665,28.144
drif_ov,23.466,4.740,28.206
drif_ov,23.700,4.711,28.411
drif_ov,23.628,4.690,28.318
drif_ov,23.438,4.762,28.199
drif_ov,23.539,4.671,28.210
drif_ov,23.600,4.697,28.297
drif_ov,23.545,4.670,28.215
drif_ov,23.465,4.677,28.142
drif_ov,23.555,4.811,28.366
drif_ov,23.599,4.791,28.390
drif_ov,23.667,4.795,28.462
drif_ov,23.505,4.711,28.215
drif_ov,23.545,4.706,28.251
drif_ov,23.439,4.696,28.135
drif_ov,23.480,4.716,28.196
drif_ov,23.663,4.704,28.367
drif_ov,23.429,4.726,28.155
drif_ov,24.310,4.984,29.294
drif_ov,23.560,4.688,28.249
drif_ov,23.529,4.829,28.358
drif_ov,23.500,4.828,28.328
drif_ov,24.224,4.904,29.129
drif_ov,23.505,4.835,28.340
drif_ov,23.535,4.820,28.356
drif_ov,23.667,4.835,28.501
drif_ov,23.562,5.559,29.122
drif_ov,23.505,4.816,28.321
drif_ov,24.887,4.715,29.602
drif_ov,23.869,4.811,28.680
drif_ov,23.609,4.830,28.439
drif_ov,23.535,4.874,28.409
drif_ov,23.563,4.890,28.453
drif_ov,23.614,4.880,28.494
drif_ov,23.497,4.900,28.396
drif_ov,23.570,4.849,28.418
drif_ov,23.658,4.844,28.503
drif_ov,23.667,4.796,28.462
drif_ov,23.545,4.801,28.346
drif_ov,23.531,4.829,28.360
drif_ov,23.788,4.831,28.619
drif_ov,23.585,5.023,28.608
drif_ov,23.550,4.845,28.395
drif_ov,23.589,4.865,28.454
drif_ov,23.543,4.909,28.452
drif_ov,23.521,4.929,28.450
drif_ov,23.561,4.783,28.345
drif_ov,25.059,4.843,29.903
drif_ov,23.580,4.829,28.409
drif_ov,23.600,4.825,28.425
drif_ov,33.203,4.992,38.194
drif_ov,23.614,4.788,28.402
drif_ov,23.404,4.893,28.297
drif_ov,23.528,4.876,28.405
drif_ov,23.522,4.795,28.317
drif_ov,23.499,8.078,31.577
drif_ov,23.599,4.858,28.457
drif_ov,23.576,4.859,28.435
drif_ov,23.553,4.796,28.349
drif_ov,23.544,4.817,28.362
drif_ov,23.524,4.867,28.391
drif_ov,24.628,4.752,29.380
drif_ov,23.556,4.866,28.422
drif_ov,27.026,5.737,32.763
drif_ov,23.481,4.918,28.400
drif_ov,23.511,4.806,28.317
drif_ov,23.753,4.901,28.654
drif_ov,23.599,4.977,28.576
drif_ov,23.631,4.897,28.528
drif_ov,23.484,4.791,28.275
