model,backbone_ms,action_head_ms,total_ms
groot,23.492,45.169,68.661
groot,23.483,45.155,68.638
groot,23.499,45.181,68.681
groot,23.556,45.193,68.749
groot,23.619,45.187,68.806
groot,25.213,47.427,72.641
groot,23.775,45.170,68.945
groot,23.413,45.188,68.602
groot,23.589,45.217,68.806
groot,23.544,45.175,68.718
groot,23.552,45.165,68.717
groot,23.495,45.192,68.687
groot,23.664,45.223,68.887
groot,23.535,45.207,68.743
groot,23.496,45.233,68.728
groot,23.530,45.191,68.722
groot,26.556,45.194,71.751
groot,23.555,45.171,68.725
groot,23.420,45.184,68.604
groot,24.182,52.699,76.881
groot,23.440,45.182,68.622
groot,23.509,45.151,68.660
groot,23.408,45.195,68.604
groot,23.574,45.201,68.775
groot,23.514,45.174,68.688
groot,23.490,45.159,68.650
groot,23.536,45.158,68.694
groot,23.931,46.390,70.321
groot,23.530,45.199,68.729
groot,23.673,45.171,68.844
groot,23.439,45.174,68.613
groot,23.415,45.181,68.595
groot,25.419,45.141,70.559
groot,23.401,45.203,68.604
groot,23.360,45.752,69.113
groot,23.479,45.173,68.652
groot,23.537,45.177,68.714
groot,25.099,45.174,70.273
groot,23.582,46.587,70.169
groot,23.699,45.190,68.890
groot,23.924,45.171,69.095
groot,23.424,45.169,68.593
groot,24.860,45.156,70.016
groot,23.519,45.194,68.713
groot,23.561,45.130,68.691
groot,23.517,45.165,68.682
groot,24.048,45.173,69.221
groot,23.507,45.169,68.676
groot,23.503,45.159,68.662
groot,23.536,45.168,68.704
groot,23.531,45.188,68.719
groot,23.587,45.172,68.759
groot,23.513,45.224,68.737
groot,23.728,50.049,73.777
groot,23.481,45.196,68.677
groot,23.470,45.163,68.633
groot,23.455,46.963,70.418
groot,23.480,45.214,68.694
groot,23.456,45.165,68.621
groot,23.781,45.210,68.991
groot,23.427,45.651,69.077
groot,23.527,45.208,68.735
groot,23.524,45.215,68.739
groot,23.439,45.268,68.708
groot,23.511,45.190,68.701
groot,23.580,45.201,68.781
groot,23.420,45.161,68.581
groot,23.432,45.230,68.662
groot,23.477,45.184,68.661
groot,23.642,45.268,68.909
groot,23.602,45.242,68.844
groot,23.599,45.418,69.017
groot,23.418,45.203,68.621
groot,23.503,45.198,68.701
groot,23.526,48.797,72.323
groot,23.482,45.183,68.665
groot,25.340,45.168,70.508
groot,23.614,45.187,68.801
groot,23.366,52.873,76.239
groot,23.622,45.220,68.842
groot,23.521,45.177,68.698
groot,23.555,45.180,68.735
groot,23.504,45.201,68.705
groot,23.444,45.175,68.620
groot,23.522,45.763,69.285
groot,25.058,45.535,70.593
groot,23.517,45.169,68.686
groot,23.365,45.183,68.548
groot,23.440,45.192,68.632
groot,23.488,45.229,68.717
groot,23.769,45.200,68.969
groot,23.326,45.432,68.759
groot,23.510,44.916,68.426
groot,23.645,44.908,68.554
groot,23.477,44.954,68.431
groot,23.538,44.942,68.481
groot,23.359,44.944,68.303
groot,23.409,45.586,68.995
groot,23.625,44.920,68.545
groot,23.470,44.930,68.399
groot,23.441,44.959,68.400
groot,23.545,44.950,68.496
groot,23.464,44.910,68.374
groot,23.456,44.942,68.398
groot,23.387,47.983,71.370
groot,23.986,44.909,68.895
groot,23.765,44.924,68.689
groot,23.554,44.927,68.481
groot,23.494,44.952,68.446
groot,23.508,44.953,68.461
groot,23.480,44.981,68.462
groot,23.739,44.963,68.702
groot,31.135,45.732,76.867
groot,23.480,44.930,68.410
groot,23.438,44.949,68.387
groot,23.437,44.949,68.386
groot,23.494,44.927,68.421
groot,23.457,44.897,68.355
groot,23.752,44.939,68.690
groot,23.646,45.015,68.661
groot,23.591,44.951,68.541
groot,23.482,46.856,70.338
groot,23.505,44.945,68.450
groot,23.423,44.919,68.342
groot,23.441,44.952,68.393
groot,23.455,44.914,68.369
groot,23.431,44.901,68.332
groot,23.509,44.914,68.423
groot,23.638,44.902,68.540
groot,23.580,44.909,68.490
groot,23.484,45.569,69.053
groot,23.441,44.947,68.387
groot,23.723,44.884,68.608
groot,23.501,44.935,68.436
groot,23.512,44.896,68.408
groot,23.468,44.921,68.389
groot,23.480,44.961,68.441
groot,23.497,44.985,68.482
groot,23.453,44.945,68.398
groot,23.542,44.948,68.490
groot,23.491,44.937,68.427
groot,24.141,46.300,70.441
groot,23.582,44.982,68.564
groot,23.464,44.993,68.458
groot,23.336,44.929,68.265
groot,23.536,44.962,68.498
groot,24.953,45.680,70.633
groot,23.592,44.949,68.541
groot,23.446,44.924,68.369
groot,24.667,44.901,69.569
groot,23.508,44.931,68.439
groot,23.697,44.939,68.637
groot,23.905,44.934,68.840
groot,23.753,44.968,68.721
groot,24.082,44.926,69.008
groot,23.665,44.929,68.594
groot,23.403,45.258,68.661
groot,23.472,44.963,68.435
groot,23.445,48.818,72.263
groot,23.484,44.910,68.394
groot,23.577,44.920,68.497
groot,23.699,44.907,68.605
groot,23.517,45.438,68.955
groot,23.724,44.921,68.645
groot,23.915,44.956,68.871
groot,23.566,44.931,68.497
groot,23.384,44.606,67.990
groot,23.608,44.899,68.507
groot,23.485,45.015,68.500
groot,23.451,44.979,68.430
groot,23.409,48.517,71.925
groot,23.451,44.933,68.383
groot,23.448,44.943,68.391
groot,23.784,44.992,68.776
groot,23.510,44.901,68.411
groot,23.481,44.899,68.380
groot,23.541,44.928,68.469
groot,23.540,44.915,68.454
groot,23.492,44.969,68.461
groot,23.493,44.927,68.421
groot,23.501,45.026,68.527
groot,23.551,44.972,68.524
groot,23.571,48.639,72.209
groot,23.477,44.919,68.396
groot,23.449,44.945,68.394
groot,23.479,44.936,68.414
groot,23.540,44.949,68.489
groot,24.640,44.937,69.577
groot,23.389,44.934,68.323
groot,23.492,45.021,68.514
