model,backbone_ms,action_head_ms,total_ms
drif_ov,247.048,111.258,358.306
drif_ov,27.810,5.791,33.600
drif_ov,23.568,4.776,28.344
drif_ov,23.549,4.736,28.285
drif_ov,23.480,4.779,28.259
drif_ov,23.587,4.789,28.376
drif_ov,24.401,4.708,29.108
drif_ov,23.439,4.763,28.203
drif_ov,23.560,4.820,28.381
drif_ov,23.411,4.724,28.134
drif_ov,23.441,4.743,28.184
drif_ov,23.818,4.801,28.619
drif_ov,23.601,4.820,28.421
drif_ov,23.464,4.733,28.197
drif_ov,23.448,4.744,28.192
drif_ov,23.439,4.737,28.177
drif_ov,23.450,4.781,28.231
drif_ov,23.581,4.719,28.300
drif_ov,23.466,4.758,28.224
drif_ov,23.543,4.791,28.334
drif_ov,23.478,4.766,28.244
drif_ov,23.562,4.958,28.520
drif_ov,23.484,5.487,28.971
drif_ov,23.550,4.818,28.368
drif_ov,23.511,4.877,28.388
drif_ov,23.626,4.790,28.416
drif_ov,24.597,4.780,29.377
drif_ov,23.477,4.754,28.230
drif_ov,23.556,4.852,28.408
drif_ov,23.431,4.777,28.208
drif_ov,23.565,4.778,28.343
drif_ov,23.539,4.765,28.304
drif_ov,23.482,4.725,28.208
drif_ov,23.410,8.257,31.666
drif_ov,23.517,4.698,28.216
drif_ov,22.838,4.743,27.581
drif_ov,22.701,4.738,27.439
drif_ov,23.498,4.732,28.231
drif_ov,23.405,4.779,28.184
drif_ov,24.097,4.793,28.890
drif_ov,23.440,4.738,28.178
drif_ov,23.444,4.765,28.209
drif_ov,23.544,4.764,28.308
drif_ov,23.480,4.772,28.252
drif_ov,23.427,4.767,28.194
drif_ov,25.477,4.662,30.139
drif_ov,23.430,4.753,28.183
drif_ov,23.426,4.745,28.171
drif_ov,23.492,4.762,28.255
drif_ov,23.310,4.768,28.078
drif_ov,26.868,7.859,34.727
drif_ov,23.477,4.792,28.269
drif_ov,23.437,4.753,28.191
drif_ov,23.427,4.755,28.182
drif_ov,23.548,4.761,28.309
drif_ov,23.557,4.787,28.344
drif_ov,23.465,4.790,28.255
drif_ov,23.516,4.783,28.299
drif_ov,23.465,4.749,28.215
drif_ov,24.082,4.866,28.948
drif_ov,23.397,4.743,28.139
drif_ov,23.399,4.769,28.168
drif_ov,24.864,4.708,29.572
drif_ov,23.442,4.698,28.140
drif_ov,23.575,4.789,28.365
drif_ov,23.462,4.737,28.200
drif_ov,23.605,4.735,28.340
drif_ov,24.030,4.723,28.753
drif_ov,25.829,4.664,30.492
drif_ov,23.523,4.785,28.308
drif_ov,23.530,4.716,28.246
drif_ov,23.515,4.848,28.363
drif_ov,23.479,4.733,28.212
drif_ov,23.369,4.745,28.114
drif_ov,23.446,4.755,28.201
drif_ov,23.509,4.787,28.295
drif_ov,23.563,4.764,28.328
drif_ov,23.461,4.806,28.267
drif_ov,23.481,4.782,28.263
drif_ov,23.501,4.827,28.328
drif_ov,23.437,4.769,28.206
drif_ov,23.493,4.802,28.295
drif_ov,22.939,4.743,27.682
drif_ov,22.728,4.735,27.463
drif_ov,23.471,4.724,28.195
drif_ov,23.416,4.774,28.190
drif_ov,23.373,4.754,28.127
drif_ov,23.423,4.780,28.203
drif_ov,23.463,4.811,28.275
drif_ov,27.758,4.660,32.418
drif_ov,23.412,4.885,28.297
drif_ov,23.392,4.739,28.131
drif_ov,24.382,4.702,29.084
drif_ov,23.456,4.783,28.240
drif_ov,23.408,4.772,28.180
drif_ov,23.461,4.755,28.216
drif_ov,23.472,4.771,28.243
drif_ov,23.451,4.734,28.185
drif_ov,23.402,4.751,28.153
