model,backbone_ms,action_head_ms,total_ms
drifting,23.694,4.846,28.540
drifting,23.753,4.855,28.608
drifting,23.744,4.844,28.588
drifting,23.672,4.889,28.561
drifting,23.768,4.916,28.684
drifting,24.874,4.918,29.792
drifting,23.740,4.839,28.579
drifting,24.895,4.861,29.756
drifting,23.699,4.864,28.563
drifting,23.768,4.841,28.609
drifting,23.711,4.839,28.550
drifting,23.746,4.858,28.605
drifting,23.661,4.873,28.534
drifting,23.928,4.838,28.766
drifting,23.709,4.907,28.615
drifting,23.797,4.926,28.723
drifting,23.666,4.939,28.605
drifting,23.862,4.833,28.695
drifting,23.645,4.866,28.511
drifting,23.938,4.942,28.881
drifting,23.639,4.845,28.484
drifting,23.847,4.860,28.707
drifting,23.748,4.914,28.663
drifting,23.677,4.835,28.512
drifting,23.673,4.856,28.528
drifting,23.699,4.817,28.516
drifting,23.774,4.819,28.593
drifting,23.671,4.827,28.498
drifting,23.878,4.936,28.814
drifting,23.723,4.857,28.580
drifting,23.801,4.890,28.692
drifting,23.822,4.909,28.731
drifting,25.107,5.515,30.622
drifting,24.440,4.916,29.356
drifting,27.514,4.825,32.339
drifting,23.814,4.919,28.733
drifting,23.710,4.862,28.572
drifting,30.096,4.841,34.936
drifting,23.713,4.854,28.567
drifting,23.737,4.863,28.600
drifting,23.776,4.919,28.695
drifting,23.603,4.874,28.476
drifting,23.910,4.887,28.796
drifting,24.281,4.861,29.142
drifting,23.752,4.848,28.600
drifting,24.049,4.904,28.953
drifting,23.667,5.010,28.678
