model,backbone_ms,action_head_ms,total_ms
groot,23.502,45.203,68.705
groot,23.641,45.122,68.763
groot,23.499,45.164,68.664
groot,23.709,45.209,68.918
groot,23.579,45.153,68.732
groot,23.554,45.101,68.656
groot,23.532,45.120,68.653
groot,23.521,45.096,68.616
groot,23.555,45.117,68.672
groot,25.144,45.143,70.287
groot,23.618,45.144,68.762
groot,23.860,45.234,69.094
groot,27.576,45.663,73.239
groot,23.597,45.158,68.755
groot,23.633,45.152,68.784
groot,23.477,51.336,74.813
groot,23.580,45.118,68.698
groot,23.590,45.162,68.752
groot,23.620,45.205,68.825
groot,23.540,45.129,68.669
groot,23.516,45.153,68.669
groot,26.959,48.406,75.365
groot,23.625,45.118,68.743
groot,23.560,45.088,68.647
groot,23.568,45.158,68.726
groot,23.500,45.153,68.653
groot,23.592,45.329,68.921
groot,24.322,45.163,69.485
groot,23.777,45.166,68.944
groot,23.577,45.117,68.694
groot,23.573,45.118,68.691
groot,23.484,45.083,68.567
groot,23.502,45.094,68.596
groot,23.551,45.132,68.684
groot,23.476,45.097,68.573
groot,24.938,45.108,70.046
groot,23.534,45.965,69.499
groot,23.675,45.107,68.782
groot,23.555,45.098,68.653
groot,23.556,45.122,68.677
