model,backbone_ms,action_head_ms,total_ms
groot,23.540,45.289,68.830
groot,23.571,45.291,68.862
groot,23.592,45.253,68.845
groot,23.628,45.233,68.861
groot,23.547,45.240,68.787
groot,23.698,45.236,68.934
groot,23.601,45.277,68.877
groot,23.632,45.251,68.882
groot,23.666,45.272,68.938
groot,23.552,49.698,73.251
groot,26.677,45.325,72.002
groot,23.575,45.237,68.812
groot,23.532,45.318,68.850
groot,26.222,45.251,71.473
groot,23.552,45.276,68.828
groot,23.625,45.245,68.870
groot,23.760,45.253,69.013
groot,23.639,49.515,73.155
groot,23.744,45.262,69.006
groot,23.636,45.267,68.903
groot,23.618,49.078,72.695
groot,23.607,46.198,69.805
groot,23.625,45.257,68.883
groot,23.728,45.254,68.982
groot,23.646,45.312,68.958
groot,23.639,45.234,68.873
groot,23.618,45.281,68.899
groot,23.634,45.282,68.915
groot,23.534,45.245,68.780
groot,23.567,45.296,68.863
groot,23.638,45.351,68.989
groot,23.578,45.257,68.835
groot,23.704,45.327,69.030
groot,23.629,45.283,68.911
groot,27.646,45.353,72.999
groot,23.526,45.294,68.820
groot,24.643,46.842,71.485
groot,23.600,45.234,68.833
groot,24.534,45.301,69.834
groot,25.163,45.300,70.463
groot,23.722,45.257,68.979
groot,23.666,45.231,68.897
groot,23.809,45.323,69.133
groot,23.608,45.207,68.815
groot,23.735,45.271,69.007
groot,23.694,45.243,68.937
groot,23.743,45.251,68.994
groot,23.999,45.217,69.216
groot,23.686,45.249,68.934
groot,27.174,45.251,72.425
groot,23.533,45.259,68.792
groot,23.713,45.236,68.950
groot,23.607,45.264,68.871
groot,23.604,45.267,68.871
groot,23.715,45.264,68.979
groot,23.667,50.435,74.102
groot,23.546,45.271,68.818
groot,23.616,45.293,68.909
groot,23.680,45.296,68.976
groot,23.614,45.244,68.858
groot,23.597,45.241,68.839
groot,23.545,45.256,68.801
groot,23.543,45.281,68.825
groot,23.905,45.267,69.172
groot,23.656,45.312,68.968
groot,23.726,45.228,68.954
groot,23.743,45.280,69.023
groot,23.600,45.244,68.844
groot,23.573,45.297,68.869
groot,27.133,45.265,72.398
groot,23.625,45.280,68.905
groot,23.594,45.234,68.828
groot,23.492,45.285,68.777
groot,23.690,45.241,68.930
groot,23.617,45.366,68.983
groot,23.635,45.222,68.857
groot,23.865,45.243,69.108
groot,23.552,45.303,68.855
groot,23.645,45.303,68.948
groot,23.667,45.236,68.904
groot,23.615,45.275,68.890
groot,23.624,45.215,68.839
groot,23.614,45.262,68.876
groot,23.526,45.278,68.805
groot,23.691,45.242,68.933
groot,23.576,45.222,68.798
groot,23.591,45.280,68.871
groot,23.592,45.289,68.882
groot,23.629,45.231,68.860
groot,23.679,45.238,68.916
groot,24.557,45.341,69.898
groot,23.664,48.903,72.567
groot,23.490,45.343,68.833
groot,23.686,45.278,68.964
groot,23.754,53.555,77.309
groot,23.873,45.249,69.121
groot,23.774,45.282,69.055
groot,23.718,45.256,68.974
groot,23.599,45.324,68.922
groot,23.643,45.245,68.888
groot,23.624,45.246,68.870
groot,23.644,45.285,68.929
groot,23.582,45.273,68.855
groot,25.003,45.244,70.247
groot,23.591,45.223,68.814
groot,23.793,45.287,69.080
groot,23.548,45.298,68.846
groot,23.704,45.251,68.955
groot,23.541,45.252,68.792
groot,23.716,45.305,69.021
groot,26.359,45.265,71.624
groot,23.818,45.210,69.028
groot,23.486,47.064,70.550
groot,23.774,45.276,69.049
groot,23.552,45.252,68.804
groot,23.664,45.249,68.913
groot,23.513,45.301,68.814
groot,23.715,45.220,68.935
groot,23.577,45.264,68.841
groot,23.623,45.234,68.857
groot,23.595,45.275,68.870
groot,23.789,46.336,70.125
groot,23.725,45.240,68.965
groot,23.603,45.215,68.818
