model,backbone_ms,action_head_ms,total_ms
drif_ov,205.347,14.542,219.889
drif_ov,23.590,4.889,28.480
drif_ov,23.633,4.937,28.570
drif_ov,23.557,4.901,28.458
drif_ov,24.502,5.025,29.527
drif_ov,23.638,4.806,28.444
drif_ov,23.607,4.841,28.447
drif_ov,24.149,4.844,28.992
drif_ov,23.489,4.838,28.327
drif_ov,23.675,4.860,28.535
drif_ov,23.534,4.808,28.342
drif_ov,23.823,4.900,28.723
drif_ov,23.579,4.884,28.463
drif_ov,23.655,4.903,28.558
drif_ov,23.515,4.892,28.407
drif_ov,26.089,6.054,32.143
drif_ov,23.547,4.850,28.397
drif_ov,23.578,4.880,28.459
drif_ov,23.592,4.855,28.446
drif_ov,23.492,4.898,28.391
drif_ov,23.643,4.923,28.566
drif_ov,23.495,4.893,28.388
drif_ov,23.506,4.902,28.408
drif_ov,23.549,4.870,28.420
drif_ov,23.636,4.889,28.525
drif_ov,23.564,5.020,28.585
drif_ov,23.615,4.876,28.492
drif_ov,23.684,4.927,28.611
drif_ov,23.515,4.921,28.437
drif_ov,23.577,4.841,28.418
drif_ov,23.499,4.844,28.343
drif_ov,23.502,4.920,28.422
drif_ov,23.555,4.857,28.413
drif_ov,23.581,4.953,28.534
drif_ov,24.825,4.869,29.695
drif_ov,23.582,4.852,28.434
drif_ov,23.490,4.900,28.390
drif_ov,23.524,4.832,28.356
drif_ov,23.561,4.828,28.390
drif_ov,23.526,5.069,28.595
drif_ov,23.664,4.831,28.495
drif_ov,24.675,4.982,29.657
drif_ov,23.709,4.945,28.655
drif_ov,23.607,4.877,28.484
drif_ov,23.753,4.899,28.651
drif_ov,23.565,4.898,28.463
drif_ov,23.640,4.896,28.536
drif_ov,23.550,4.906,28.456
drif_ov,23.664,4.904,28.568
drif_ov,23.510,4.866,28.377
drif_ov,23.555,4.912,28.467
drif_ov,24.144,4.933,29.077
drif_ov,23.547,4.877,28.424
drif_ov,23.609,4.921,28.530
drif_ov,23.561,4.961,28.522
drif_ov,23.566,4.897,28.463
drif_ov,23.559,4.850,28.410
drif_ov,23.708,4.856,28.564
drif_ov,23.447,4.885,28.331
drif_ov,23.666,4.906,28.571
drif_ov,23.519,4.852,28.371
drif_ov,23.691,4.862,28.554
drif_ov,23.530,4.896,28.426
drif_ov,23.619,4.891,28.510
drif_ov,23.622,5.084,28.706
drif_ov,23.704,5.041,28.745
drif_ov,23.558,4.865,28.423
drif_ov,23.707,4.903,28.610
drif_ov,23.569,4.896,28.465
drif_ov,23.491,4.915,28.405
drif_ov,23.559,4.863,28.422
drif_ov,24.240,4.787,29.027
drif_ov,28.162,4.814,32.976
drif_ov,23.633,4.848,28.480
drif_ov,23.658,4.952,28.611
drif_ov,23.656,4.867,28.523
drif_ov,23.536,4.866,28.402
drif_ov,23.584,5.085,28.669
drif_ov,24.503,4.786,29.289
drif_ov,23.549,4.906,28.455
drif_ov,23.648,4.930,28.578
drif_ov,23.982,4.725,28.708
drif_ov,25.271,4.855,30.126
drif_ov,23.511,4.858,28.370
drif_ov,23.640,4.848,28.488
drif_ov,23.811,4.918,28.729
drif_ov,23.562,4.949,28.511
drif_ov,23.703,4.900,28.603
