model,backbone_ms,action_head_ms,total_ms
drif_ov,23.502,5.980,29.481
drif_ov,23.524,4.961,28.484
drif_ov,23.471,4.860,28.331
drif_ov,23.785,4.755,28.540
drif_ov,23.537,4.838,28.375
drif_ov,27.779,4.954,32.733
drif_ov,23.677,4.755,28.432
drif_ov,23.528,4.850,28.378
drif_ov,23.606,4.869,28.475
drif_ov,23.511,4.841,28.352
drif_ov,23.487,4.842,28.330
drif_ov,23.787,4.928,28.715
drif_ov,23.515,4.804,28.319
drif_ov,23.597,4.876,28.472
drif_ov,23.447,4.836,28.283
drif_ov,24.112,4.803,28.915
drif_ov,23.996,4.980,28.976
drif_ov,23.678,4.911,28.589
drif_ov,23.490,4.848,28.338
drif_ov,24.073,4.841,28.914
drif_ov,23.678,5.041,28.718
drif_ov,23.633,4.829,28.462
drif_ov,23.488,4.837,28.325
drif_ov,23.468,4.851,28.319
drif_ov,23.546,4.874,28.420
drif_ov,23.556,4.863,28.419
drif_ov,35.012,4.718,39.729
drif_ov,23.475,4.824,28.299
drif_ov,24.619,4.949,29.569
drif_ov,23.480,4.820,28.300
drif_ov,24.127,4.802,28.928
drif_ov,23.426,4.831,28.257
drif_ov,23.491,4.846,28.337
drif_ov,23.500,4.833,28.333
drif_ov,23.542,4.851,28.393
drif_ov,27.439,4.907,32.346
drif_ov,23.740,4.947,28.687
drif_ov,23.493,4.891,28.384
drif_ov,23.654,4.903,28.556
drif_ov,23.456,4.852,28.308
drif_ov,23.616,4.821,28.437
drif_ov,23.555,4.842,28.397
drif_ov,23.621,4.847,28.468
drif_ov,23.506,4.830,28.335
drif_ov,23.610,4.847,28.457
drif_ov,26.248,4.762,31.010
drif_ov,23.603,4.781,28.384
drif_ov,23.489,4.911,28.400
drif_ov,24.793,5.084,29.877
drif_ov,23.569,4.860,28.428
drif_ov,23.505,4.859,28.364
drif_ov,23.495,4.827,28.323
drif_ov,23.530,4.883,28.413
drif_ov,25.706,4.778,30.484
drif_ov,23.432,4.875,28.307
drif_ov,23.598,4.940,28.538
drif_ov,23.525,4.883,28.408
drif_ov,23.666,4.901,28.567
drif_ov,23.481,4.891,28.372
drif_ov,23.474,4.876,28.350
drif_ov,23.574,4.836,28.410
drif_ov,23.477,4.807,28.284
drif_ov,23.626,4.885,28.511
drif_ov,23.512,4.853,28.365
drif_ov,23.468,4.845,28.314
drif_ov,23.420,4.857,28.277
drif_ov,23.577,4.869,28.446
drif_ov,23.468,4.875,28.343
drif_ov,25.247,4.757,30.003
drif_ov,23.454,4.794,28.248
drif_ov,27.440,4.887,32.327
drif_ov,23.445,4.846,28.291
drif_ov,26.087,4.974,31.061
drif_ov,23.494,4.812,28.306
drif_ov,23.592,4.815,28.407
drif_ov,23.477,4.825,28.302
drif_ov,23.525,4.851,28.376
drif_ov,23.424,4.825,28.249
drif_ov,23.569,4.914,28.483
drif_ov,23.470,4.869,28.339
drif_ov,24.121,4.825,28.945
drif_ov,23.459,4.793,28.252
drif_ov,23.592,4.887,28.479
drif_ov,23.537,4.932,28.469
drif_ov,23.447,4.916,28.363
drif_ov,23.598,4.821,28.418
drif_ov,23.670,4.877,28.548
drif_ov,23.479,4.891,28.370
drif_ov,23.564,4.884,28.448
drif_ov,23.571,4.847,28.418
drif_ov,23.560,4.805,28.365
drif_ov,23.477,4.766,28.243
drif_ov,23.491,4.834,28.324
drif_ov,40.172,10.254,50.427
drif_ov,23.578,4.874,28.452
drif_ov,23.596,4.883,28.479
drif_ov,23.507,4.854,28.361
drif_ov,23.432,4.906,28.338
drif_ov,23.435,4.816,28.251
drif_ov,23.498,4.824,28.322
drif_ov,26.667,4.848,31.515
drif_ov,23.547,4.988,28.535
drif_ov,23.630,4.859,28.489
drif_ov,23.598,4.869,28.467
drif_ov,23.623,4.888,28.511
drif_ov,23.813,4.835,28.648
drif_ov,23.469,4.864,28.333
drif_ov,25.306,4.811,30.117
drif_ov,23.459,4.815,28.275
drif_ov,23.797,4.734,28.532
drif_ov,23.518,4.814,28.332
drif_ov,23.536,4.782,28.318
drif_ov,23.424,4.798,28.222
drif_ov,23.413,4.995,28.408
drif_ov,28.943,4.760,33.702
drif_ov,23.467,4.808,28.275
drif_ov,23.471,4.816,28.287
drif_ov,25.392,4.826,30.218
drif_ov,28.020,8.549,36.568
