model,backbone_ms,action_head_ms,total_ms
drif_ov,23.372,4.877,28.249
drif_ov,23.496,4.806,28.302
drif_ov,23.465,4.889,28.354
drif_ov,23.486,4.850,28.335
drif_ov,26.493,4.977,31.469
drif_ov,23.450,4.863,28.312
drif_ov,23.406,4.822,28.228
drif_ov,23.490,4.839,28.329
drif_ov,23.437,4.824,28.261
drif_ov,23.433,4.776,28.209
drif_ov,23.534,4.767,28.300
drif_ov,23.760,4.946,28.706
drif_ov,23.464,4.854,28.318
drif_ov,23.422,4.932,28.355
drif_ov,23.449,4.712,28.161
drif_ov,23.401,4.778,28.179
drif_ov,33.751,4.770,38.521
drif_ov,23.467,4.807,28.274
drif_ov,23.417,4.790,28.208
drif_ov,23.574,4.897,28.471
drif_ov,23.475,4.791,28.266
drif_ov,23.431,4.779,28.210
drif_ov,23.476,4.806,28.282
drif_ov,23.444,4.825,28.269
drif_ov,23.390,4.785,28.175
drif_ov,23.589,4.725,28.314
drif_ov,23.461,4.673,28.134
drif_ov,23.466,4.779,28.244
drif_ov,23.551,4.718,28.269
drif_ov,23.501,5.047,28.548
drif_ov,23.410,4.690,28.099
drif_ov,23.616,4.744,28.360
drif_ov,23.861,4.896,28.757
drif_ov,23.437,4.734,28.171
drif_ov,23.369,4.706,28.075
drif_ov,23.477,4.664,28.140
drif_ov,23.557,4.697,28.253
drif_ov,23.466,4.740,28.206
drif_ov,23.455,4.686,28.141
drif_ov,23.426,4.662,28.087
drif_ov,23.407,4.702,28.109
drif_ov,23.458,4.696,28.154
drif_ov,23.449,4.639,28.088
drif_ov,23.390,4.847,28.237
drif_ov,23.544,4.697,28.242
