model,backbone_ms,action_head_ms,total_ms
groot,23.554,45.148,68.702
groot,23.752,45.076,68.828
groot,23.801,44.911,68.712
groot,23.638,44.825,68.462
groot,23.627,44.916,68.543
groot,23.698,44.866,68.564
groot,23.663,44.853,68.516
groot,23.736,44.879,68.614
groot,23.585,44.964,68.550
groot,23.623,44.945,68.568
groot,23.576,44.883,68.458
groot,23.587,44.851,68.438
groot,23.687,44.939,68.625
groot,24.169,44.892,69.062
groot,23.668,44.840,68.508
groot,23.672,44.886,68.558
groot,23.623,44.919,68.542
groot,23.895,44.962,68.856
groot,23.703,44.815,68.519
groot,23.637,44.809,68.447
groot,24.429,45.052,69.481
groot,23.859,45.007,68.866
groot,24.467,44.828,69.296
groot,23.695,44.890,68.585
groot,23.588,44.859,68.447
