model,backbone_ms,action_head_ms,total_ms
drif_ov,23.621,4.739,28.359
drif_ov,23.559,4.742,28.301
drif_ov,23.554,4.767,28.321
drif_ov,23.462,4.721,28.183
drif_ov,23.644,4.871,28.514
drif_ov,23.622,4.790,28.412
drif_ov,23.573,4.850,28.423
drif_ov,23.665,4.858,28.523
drif_ov,23.691,4.795,28.487
drif_ov,23.602,4.883,28.485
drif_ov,23.578,4.766,28.344
drif_ov,23.916,4.832,28.748
drif_ov,23.636,4.738,28.374
drif_ov,23.597,4.759,28.356
drif_ov,23.559,4.793,28.352
drif_ov,23.454,4.752,28.207
drif_ov,23.587,4.715,28.301
drif_ov,23.502,4.754,28.256
drif_ov,23.529,4.811,28.339
drif_ov,23.604,4.924,28.528
drif_ov,23.574,4.784,28.357
drif_ov,23.593,4.796,28.389
drif_ov,23.556,4.772,28.328
drif_ov,23.529,4.803,28.332
drif_ov,23.552,4.756,28.308
drif_ov,23.576,4.819,28.395
drif_ov,23.677,4.730,28.407
drif_ov,24.665,4.742,29.406
drif_ov,24.340,4.768,29.108
drif_ov,24.254,4.795,29.049
drif_ov,23.512,4.795,28.307
drif_ov,23.518,4.755,28.273
drif_ov,23.530,4.711,28.241
drif_ov,23.513,4.765,28.278
drif_ov,23.561,4.835,28.395
drif_ov,23.522,4.751,28.274
drif_ov,23.716,4.853,28.569
drif_ov,23.544,4.720,28.264
drif_ov,23.483,4.719,28.202
drif_ov,23.528,4.687,28.215
drif_ov,23.516,4.752,28.268
drif_ov,23.572,4.767,28.339
drif_ov,23.685,4.790,28.475
drif_ov,23.755,4.692,28.448
