model,backbone_ms,action_head_ms,total_ms
drif_ov,23.422,4.781,28.202
drif_ov,25.416,4.834,30.250
drif_ov,23.506,4.817,28.323
drif_ov,23.447,4.788,28.235
drif_ov,23.811,4.757,28.569
drif_ov,23.474,4.754,28.228
drif_ov,23.128,5.099,28.227
drif_ov,22.657,4.704,27.360
drif_ov,22.531,4.751,27.282
drif_ov,23.453,4.735,28.187
drif_ov,23.416,4.783,28.199
drif_ov,23.434,4.781,28.215
drif_ov,23.378,4.799,28.178
drif_ov,23.474,4.786,28.260
drif_ov,23.487,4.782,28.269
drif_ov,23.462,4.929,28.390
drif_ov,23.395,4.803,28.198
drif_ov,23.460,4.747,28.208
drif_ov,26.705,4.863,31.568
drif_ov,23.429,5.098,28.527
drif_ov,22.829,6.247,29.076
drif_ov,22.677,4.713,27.390
drif_ov,23.401,4.764,28.165
drif_ov,23.641,4.831,28.473
drif_ov,23.456,4.759,28.215
drif_ov,23.439,4.763,28.202
drif_ov,23.398,4.755,28.153
drif_ov,23.531,4.791,28.322
drif_ov,23.436,4.769,28.205
drif_ov,23.357,4.821,28.178
drif_ov,23.456,4.765,28.221
drif_ov,23.510,4.757,28.267
drif_ov,24.444,5.155,29.600
drif_ov,22.632,4.742,27.374
drif_ov,22.465,4.765,27.229
drif_ov,23.530,4.842,28.372
drif_ov,23.500,4.758,28.258
drif_ov,23.477,4.765,28.241
drif_ov,23.398,4.799,28.197
drif_ov,23.504,4.825,28.330
drif_ov,23.443,4.738,28.181
drif_ov,23.644,4.766,28.410
drif_ov,23.425,4.791,28.217
drif_ov,23.508,4.759,28.268
drif_ov,23.433,4.729,28.162
drif_ov,38.178,5.449,43.627
drif_ov,22.549,4.765,27.313
drif_ov,22.496,4.754,27.250
drif_ov,23.492,4.816,28.308
drif_ov,23.378,4.825,28.203
drif_ov,23.317,4.791,28.108
drif_ov,23.435,4.782,28.217
drif_ov,23.445,4.724,28.169
drif_ov,23.404,4.768,28.172
drif_ov,23.440,4.761,28.201
drif_ov,23.472,4.772,28.244
drif_ov,23.491,4.844,28.335
drif_ov,23.427,4.750,28.177
drif_ov,24.133,5.156,29.289
drif_ov,23.545,4.670,28.216
drif_ov,25.412,6.557,31.969
drif_ov,23.463,4.756,28.220
drif_ov,23.356,4.780,28.136
drif_ov,25.437,4.715,30.152
drif_ov,23.428,4.734,28.162
drif_ov,23.423,4.730,28.153
drif_ov,23.432,4.778,28.210
drif_ov,24.021,4.800,28.820
drif_ov,23.398,4.769,28.166
drif_ov,23.878,4.762,28.640
drif_ov,23.468,4.777,28.245
drif_ov,24.194,5.491,29.685
drif_ov,23.577,4.751,28.328
drif_ov,23.376,4.753,28.129
drif_ov,23.311,4.742,28.052
drif_ov,23.412,4.740,28.151
drif_ov,23.467,4.795,28.262
drif_ov,23.480,4.883,28.363
drif_ov,32.691,4.905,37.596
drif_ov,23.448,4.762,28.211
drif_ov,23.450,4.773,28.223
drif_ov,23.479,4.722,28.201
drif_ov,23.472,4.764,28.236
drif_ov,23.380,4.936,28.317
drif_ov,23.482,4.783,28.265
drif_ov,23.457,4.731,28.188
drif_ov,26.839,4.819,31.658
drif_ov,23.437,4.813,28.250
drif_ov,23.448,4.745,28.193
drif_ov,23.416,4.740,28.156
drif_ov,24.049,4.834,28.882
drif_ov,23.413,4.803,28.215
drif_ov,23.395,4.789,28.184
drif_ov,23.423,4.833,28.256
drif_ov,23.594,4.771,28.365
drif_ov,23.418,4.904,28.322
drif_ov,30.657,4.976,35.633
drif_ov,23.389,4.838,28.226
drif_ov,23.519,4.926,28.445
drif_ov,23.507,5.175,28.682
drif_ov,23.510,4.776,28.287
drif_ov,23.447,4.797,28.244
drif_ov,23.506,4.811,28.317
drif_ov,23.404,4.729,28.133
drif_ov,23.513,4.774,28.287
drif_ov,23.433,4.765,28.199
drif_ov,23.575,4.749,28.325
drif_ov,23.454,4.770,28.224
drif_ov,23.455,4.784,28.239
drif_ov,25.207,6.560,31.767
drif_ov,23.397,6.271,29.668
drif_ov,23.368,4.807,28.175
drif_ov,23.905,4.705,28.610
drif_ov,23.355,4.677,28.033
drif_ov,23.479,4.947,28.426
drif_ov,23.475,4.762,28.238
drif_ov,23.413,4.784,28.197
drif_ov,23.508,4.743,28.251
drif_ov,23.501,4.852,28.353
drif_ov,23.436,4.825,28.260
drif_ov,23.610,4.789,28.398
drif_ov,23.544,4.761,28.305
drif_ov,24.422,5.155,29.577
drif_ov,23.472,4.762,28.234
drif_ov,23.396,4.774,28.169
drif_ov,23.537,4.770,28.307
drif_ov,23.496,4.797,28.293
drif_ov,23.451,4.758,28.208
drif_ov,23.488,4.849,28.338
drif_ov,23.330,4.786,28.116
drif_ov,23.472,4.884,28.356
drif_ov,23.427,4.836,28.263
drif_ov,23.549,4.843,28.391
drif_ov,23.451,4.806,28.256
drif_ov,23.457,4.824,28.281
drif_ov,23.699,4.846,28.545
drif_ov,23.475,4.794,28.270
drif_ov,23.551,4.785,28.335
drif_ov,23.455,4.745,28.201
drif_ov,23.417,4.805,28.222
drif_ov,23.392,4.766,28.158
drif_ov,38.745,5.425,44.171
drif_ov,23.800,4.733,28.533
drif_ov,23.538,4.728,28.266
drif_ov,23.409,4.737,28.146
drif_ov,23.398,4.737,28.135
drif_ov,23.383,4.769,28.152
drif_ov,23.472,4.790,28.262
drif_ov,24.650,4.804,29.454
drif_ov,23.391,4.806,28.197
drif_ov,25.439,4.954,30.393
drif_ov,23.406,4.815,28.220
drif_ov,23.452,4.844,28.296
drif_ov,23.728,4.714,28.441
drif_ov,26.507,6.310,32.817
drif_ov,23.442,4.907,28.349
drif_ov,25.239,4.854,30.093
drif_ov,23.602,5.050,28.652
drif_ov,23.367,4.872,28.240
drif_ov,23.431,4.725,28.156
drif_ov,24.991,4.670,29.661
drif_ov,23.352,4.761,28.113
drif_ov,23.374,4.777,28.150
drif_ov,24.954,4.745,29.699
drif_ov,23.364,4.811,28.175
drif_ov,23.430,4.759,28.188
drif_ov,25.770,4.645,30.415
drif_ov,23.431,4.745,28.176
drif_ov,23.450,4.855,28.305
drif_ov,23.426,4.811,28.237
drif_ov,23.497,4.758,28.255
drif_ov,23.443,4.785,28.228
drif_ov,23.534,4.818,28.352
drif_ov,23.708,4.823,28.531
drif_ov,23.575,4.772,28.347
drif_ov,23.489,4.803,28.292
drif_ov,23.769,4.776,28.545
drif_ov,23.427,4.799,28.226
drif_ov,23.514,4.751,28.265
drif_ov,23.525,4.899,28.424
drif_ov,23.627,4.763,28.391
drif_ov,23.410,4.776,28.186
drif_ov,23.488,4.997,28.485
drif_ov,23.505,4.920,28.425
drif_ov,23.517,4.826,28.343
drif_ov,25.837,4.792,30.629
drif_ov,25.636,4.677,30.313
drif_ov,23.555,4.762,28.317
drif_ov,23.375,4.857,28.232
drif_ov,23.406,4.766,28.172
drif_ov,23.476,4.831,28.307
drif_ov,23.430,4.814,28.244
drif_ov,23.465,4.759,28.224
drif_ov,23.475,4.797,28.273
drif_ov,32.175,4.740,36.916
drif_ov,23.459,4.756,28.215
drif_ov,23.438,4.719,28.157
drif_ov,23.494,4.713,28.207
drif_ov,24.188,4.715,28.903
drif_ov,23.655,5.173,28.828
drif_ov,23.382,4.752,28.134
drif_ov,24.811,4.719,29.530
drif_ov,23.477,4.748,28.225
drif_ov,23.500,4.795,28.295
drif_ov,23.501,4.758,28.259
drif_ov,23.391,4.784,28.174
drif_ov,23.499,4.777,28.275
drif_ov,23.492,4.772,28.264
drif_ov,23.549,4.859,28.408
drif_ov,23.973,4.833,28.806
drif_ov,23.563,4.777,28.340
drif_ov,23.454,4.851,28.305
drif_ov,23.456,4.773,28.229
drif_ov,23.458,4.882,28.340
drif_ov,23.475,4.800,28.275
drif_ov,23.516,4.787,28.303
drif_ov,23.448,4.733,28.181
drif_ov,23.401,6.479,29.880
drif_ov,23.394,4.771,28.165
drif_ov,23.522,4.869,28.391
drif_ov,23.386,4.774,28.160
drif_ov,23.506,4.822,28.329
drif_ov,23.588,4.774,28.361
drif_ov,23.623,4.927,28.550
drif_ov,23.448,6.279,29.727
drif_ov,23.446,4.829,28.275
drif_ov,23.552,4.777,28.329
drif_ov,23.522,4.747,28.269
drif_ov,23.442,4.726,28.167
drif_ov,23.459,4.843,28.303
drif_ov,23.447,4.728,28.175
drif_ov,25.210,6.597,31.808
drif_ov,23.412,4.762,28.174
drif_ov,23.467,4.753,28.219
drif_ov,24.212,4.980,29.192
drif_ov,23.594,4.806,28.401
drif_ov,23.576,4.765,28.341
drif_ov,24.009,4.790,28.798
drif_ov,23.749,4.762,28.512
drif_ov,23.547,4.706,28.253
drif_ov,23.409,4.821,28.230
drif_ov,23.553,4.710,28.262
drif_ov,23.508,4.842,28.350
drif_ov,23.595,4.850,28.445
drif_ov,23.408,4.765,28.174
drif_ov,23.451,4.786,28.237
drif_ov,23.469,4.777,28.246
drif_ov,23.639,4.840,28.478
drif_ov,23.384,4.809,28.194
drif_ov,23.456,4.770,28.226
drif_ov,23.420,4.784,28.204
drif_ov,23.403,4.773,28.176
drif_ov,23.485,4.790,28.275
drif_ov,22.810,4.849,27.659
drif_ov,22.537,4.763,27.300
drif_ov,23.515,4.807,28.322
