model,backbone_ms,action_head_ms,total_ms
groot,23.534,45.130,68.664
groot,23.535,45.124,68.658
groot,25.307,47.469,72.776
groot,25.279,45.297,70.576
groot,23.382,45.128,68.509
groot,23.434,45.178,68.612
groot,23.456,47.228,70.683
groot,23.467,45.153,68.621
groot,23.515,45.187,68.702
groot,23.615,45.164,68.779
groot,25.189,91.076,116.266
groot,23.442,45.155,68.597
groot,23.496,45.119,68.615
groot,23.671,45.175,68.847
groot,23.473,45.168,68.641
groot,23.642,47.328,70.970
groot,24.150,45.144,69.294
groot,23.444,45.151,68.595
groot,23.447,45.130,68.578
groot,23.618,45.103,68.721
groot,23.547,45.153,68.700
groot,23.569,45.138,68.707
groot,23.479,45.174,68.653
groot,23.987,47.270,71.257
groot,23.389,45.187,68.576
groot,23.518,45.184,68.702
groot,23.501,45.170,68.671
groot,23.571,45.121,68.692
groot,23.584,45.175,68.759
groot,23.509,45.154,68.662
groot,23.873,45.138,69.010
groot,23.433,45.092,68.525
groot,23.482,45.177,68.659
groot,23.558,45.125,68.682
groot,23.635,45.203,68.839
groot,23.440,45.178,68.617
groot,24.018,45.147,69.165
groot,23.677,45.124,68.802
groot,23.412,45.140,68.551
groot,23.544,49.142,72.686
groot,23.577,45.181,68.757
groot,23.507,45.139,68.647
groot,23.560,49.064,72.624
groot,23.596,45.112,68.708
groot,23.560,45.070,68.630
groot,23.423,45.154,68.577
groot,23.488,45.307,68.795
groot,23.514,48.998,72.512
groot,23.615,45.141,68.756
groot,24.976,45.146,70.121
groot,23.418,45.098,68.515
groot,23.654,45.076,68.730
groot,23.504,45.132,68.636
groot,23.590,52.479,76.069
groot,23.423,45.125,68.548
groot,25.289,45.164,70.453
groot,23.627,45.088,68.714
groot,23.624,45.109,68.734
groot,23.471,46.423,69.894
groot,23.548,45.102,68.649
groot,23.441,45.108,68.549
groot,23.535,45.122,68.657
groot,23.596,45.123,68.719
groot,23.419,45.118,68.537
groot,23.408,45.099,68.507
groot,23.522,45.121,68.643
groot,23.526,45.146,68.671
groot,23.470,45.102,68.572
groot,27.688,45.103,72.791
groot,23.506,45.193,68.699
groot,23.683,45.142,68.825
groot,23.629,45.129,68.758
groot,23.528,45.130,68.657
groot,23.908,45.199,69.107
groot,23.893,45.174,69.067
groot,26.884,45.098,71.982
groot,23.434,45.138,68.572
groot,23.421,45.148,68.569
groot,24.201,45.179,69.379
groot,24.024,45.078,69.102
groot,23.470,45.084,68.553
groot,23.600,45.119,68.719
groot,23.424,45.166,68.589
groot,23.486,45.096,68.582
groot,23.563,45.109,68.672
groot,23.461,45.155,68.616
groot,23.730,45.136,68.866
groot,23.636,45.110,68.746
groot,23.464,45.115,68.579
groot,23.605,45.174,68.779
groot,23.527,45.135,68.663
groot,23.568,45.125,68.693
groot,23.487,49.097,72.583
groot,23.443,45.131,68.574
groot,23.475,45.142,68.617
groot,23.564,45.090,68.654
groot,23.497,45.149,68.646
groot,23.472,45.134,68.606
groot,23.473,45.275,68.748
groot,23.604,45.166,68.770
groot,23.482,45.107,68.589
groot,23.513,45.138,68.652
groot,23.497,45.137,68.634
groot,23.577,45.113,68.690
groot,23.623,45.111,68.734
groot,23.449,45.150,68.599
groot,23.501,45.169,68.670
groot,23.501,45.096,68.598
groot,23.512,45.116,68.628
groot,23.645,45.179,68.824
groot,23.624,45.143,68.767
groot,25.132,45.109,70.241
groot,23.508,45.109,68.617
groot,23.464,45.175,68.639
groot,23.524,49.422,72.946
groot,22.764,43.339,66.103
groot,22.666,43.362,66.028
groot,22.675,43.398,66.074
groot,23.531,45.148,68.679
groot,23.551,45.186,68.737
groot,23.588,45.209,68.797
groot,23.506,45.135,68.641
groot,22.659,43.375,66.034
groot,22.636,43.398,66.034
groot,22.708,43.428,66.136
groot,23.759,45.170,68.928
groot,23.591,45.127,68.718
groot,23.596,45.118,68.715
groot,23.444,45.188,68.631
groot,23.557,45.123,68.680
groot,23.488,45.149,68.637
groot,23.562,45.176,68.738
groot,23.525,45.150,68.675
groot,23.681,45.143,68.824
groot,23.553,45.160,68.713
groot,22.727,43.409,66.136
groot,22.582,43.408,65.990
groot,22.748,43.457,66.205
groot,23.525,45.168,68.694
groot,23.516,45.097,68.613
groot,23.488,45.148,68.635
groot,23.634,47.814,71.448
groot,28.938,43.370,72.308
groot,22.666,43.394,66.060
groot,22.609,43.447,66.055
groot,23.653,45.163,68.815
groot,23.776,45.157,68.933
groot,23.555,45.145,68.700
groot,23.454,45.125,68.579
groot,22.788,43.398,66.186
groot,22.660,43.417,66.077
groot,22.565,47.239,69.804
groot,23.623,45.163,68.787
groot,23.419,45.163,68.582
groot,23.487,45.145,68.632
groot,23.535,45.130,68.665
groot,23.525,45.131,68.656
groot,23.579,45.141,68.720
groot,23.551,45.139,68.690
groot,23.755,45.147,68.902
groot,23.485,45.158,68.643
groot,23.478,45.142,68.620
groot,22.682,43.421,66.102
groot,22.720,43.345,66.065
groot,22.749,43.444,66.193
groot,23.506,45.138,68.644
groot,25.708,45.170,70.877
groot,23.552,45.165,68.717
groot,23.550,45.191,68.742
groot,23.560,45.131,68.691
groot,23.559,45.178,68.737
groot,23.550,45.132,68.681
groot,23.605,45.154,68.760
groot,23.586,45.188,68.773
groot,23.658,45.211,68.869
groot,23.649,45.133,68.782
groot,23.636,45.142,68.777
groot,23.593,45.169,68.762
groot,23.510,45.186,68.696
groot,23.499,45.156,68.655
groot,23.522,45.276,68.799
groot,22.674,43.379,66.053
groot,22.632,43.417,66.049
groot,22.891,43.377,66.268
groot,23.480,45.126,68.606
groot,23.500,45.157,68.657
groot,23.523,47.195,70.718
groot,23.561,45.182,68.743
groot,22.757,43.410,66.167
groot,22.680,43.371,66.051
groot,23.639,45.132,68.771
groot,23.551,45.152,68.703
groot,23.535,45.230,68.765
groot,23.556,45.162,68.719
groot,23.066,44.141,67.207
groot,23.108,44.108,67.216
groot,24.950,48.179,73.129
groot,23.469,45.154,68.622
groot,23.495,45.173,68.669
groot,23.510,49.103,72.613
groot,23.604,45.131,68.735
groot,23.461,45.145,68.606
groot,23.516,45.156,68.672
groot,23.550,45.154,68.704
groot,23.807,45.164,68.970
groot,23.861,45.132,68.992
groot,23.865,45.145,69.010
groot,27.147,44.845,71.992
groot,23.533,44.905,68.438
groot,23.507,44.907,68.414
groot,23.636,44.902,68.538
groot,23.482,44.915,68.397
groot,26.509,44.851,71.360
groot,23.495,44.888,68.383
groot,23.412,44.894,68.306
groot,23.579,44.911,68.490
groot,23.485,44.881,68.366
groot,23.538,44.908,68.446
groot,23.501,46.976,70.477
groot,23.492,44.874,68.366
groot,23.653,44.863,68.516
groot,23.641,44.888,68.528
groot,23.857,44.888,68.744
groot,23.547,44.847,68.395
groot,23.564,44.946,68.509
groot,23.473,44.865,68.338
groot,23.455,44.883,68.338
groot,23.772,46.767,70.539
groot,23.496,44.847,68.343
groot,23.537,44.888,68.426
groot,23.543,44.873,68.417
groot,29.229,44.870,74.099
groot,23.426,46.874,70.300
groot,23.432,44.877,68.309
groot,23.485,44.905,68.391
groot,23.465,44.854,68.319
groot,23.540,44.860,68.401
groot,23.619,44.886,68.504
