model,backbone_ms,action_head_ms,total_ms
drif_ov,218.747,14.422,233.169
drif_ov,23.511,4.819,28.331
drif_ov,23.741,4.995,28.736
drif_ov,23.510,4.822,28.332
drif_ov,23.488,4.866,28.354
drif_ov,23.567,4.947,28.515
drif_ov,23.592,4.853,28.445
drif_ov,23.492,4.827,28.319
drif_ov,23.539,4.859,28.398
drif_ov,23.569,4.863,28.432
drif_ov,23.488,4.892,28.379
drif_ov,23.602,4.834,28.435
drif_ov,23.592,4.975,28.567
drif_ov,24.568,4.847,29.415
drif_ov,23.619,4.919,28.538
drif_ov,23.456,4.841,28.296
drif_ov,27.046,5.053,32.099
drif_ov,23.571,4.891,28.462
drif_ov,23.517,4.810,28.326
drif_ov,23.524,4.838,28.362
drif_ov,23.558,4.846,28.404
drif_ov,23.542,6.319,29.861
drif_ov,23.492,4.856,28.348
drif_ov,23.546,4.801,28.347
drif_ov,23.852,4.758,28.610
drif_ov,23.647,4.812,28.459
drif_ov,25.030,4.930,29.960
drif_ov,23.560,4.835,28.394
drif_ov,23.540,4.843,28.382
drif_ov,23.627,4.796,28.423
drif_ov,23.556,4.866,28.421
drif_ov,23.542,4.850,28.391
drif_ov,23.556,4.894,28.451
drif_ov,23.364,4.909,28.273
drif_ov,23.479,4.837,28.316
drif_ov,23.654,4.857,28.511
drif_ov,23.576,4.833,28.409
drif_ov,23.602,4.885,28.486
drif_ov,23.559,4.868,28.427
drif_ov,23.846,4.854,28.701
drif_ov,23.374,4.848,28.222
drif_ov,23.462,4.862,28.324
drif_ov,23.636,4.803,28.439
drif_ov,23.589,4.785,28.374
drif_ov,23.848,4.882,28.729
drif_ov,23.532,4.804,28.336
drif_ov,23.535,4.834,28.369
drif_ov,23.488,4.847,28.335
drif_ov,23.486,4.820,28.307
drif_ov,23.678,4.842,28.520
drif_ov,23.596,5.033,28.629
drif_ov,23.456,4.815,28.271
drif_ov,23.294,4.757,28.051
drif_ov,22.839,4.837,27.676
drif_ov,22.702,4.777,27.479
drif_ov,23.571,4.889,28.460
drif_ov,23.617,5.011,28.628
drif_ov,23.567,4.899,28.465
drif_ov,23.470,4.833,28.302
drif_ov,23.600,4.831,28.431
drif_ov,23.478,4.821,28.298
drif_ov,23.511,4.911,28.421
drif_ov,23.508,4.884,28.392
drif_ov,23.811,4.853,28.663
drif_ov,23.461,4.852,28.313
drif_ov,24.860,6.565,31.425
drif_ov,22.980,4.842,27.822
drif_ov,22.910,4.791,27.700
drif_ov,23.466,4.819,28.285
drif_ov,23.588,4.781,28.369
drif_ov,23.538,4.950,28.488
drif_ov,23.539,4.829,28.368
drif_ov,23.537,4.828,28.365
drif_ov,23.521,4.851,28.373
drif_ov,25.124,4.860,29.984
drif_ov,23.518,4.808,28.326
drif_ov,23.969,5.029,28.998
drif_ov,23.519,4.860,28.379
drif_ov,24.442,5.307,29.749
drif_ov,24.076,4.782,28.857
drif_ov,23.464,4.808,28.272
drif_ov,23.624,4.934,28.557
drif_ov,23.582,4.832,28.414
drif_ov,23.522,4.826,28.348
drif_ov,23.794,5.000,28.795
drif_ov,23.543,4.846,28.389
drif_ov,23.559,4.802,28.362
drif_ov,23.500,4.834,28.334
drif_ov,23.579,4.833,28.413
drif_ov,23.877,4.838,28.716
drif_ov,28.822,4.893,33.716
drif_ov,23.641,4.811,28.452
drif_ov,22.728,4.800,27.528
drif_ov,22.704,4.761,27.465
drif_ov,23.490,5.045,28.535
drif_ov,23.419,4.979,28.398
drif_ov,23.524,4.830,28.354
