model,backbone_ms,action_head_ms,total_ms
groot,23.598,45.164,68.762
groot,23.509,45.260,68.769
groot,23.957,45.373,69.329
groot,23.887,45.151,69.038
groot,23.561,45.158,68.719
groot,22.708,43.438,66.147
groot,22.746,43.438,66.183
groot,22.558,43.498,66.057
groot,23.511,45.231,68.742
groot,23.427,45.209,68.635
groot,23.432,45.257,68.689
groot,23.474,45.239,68.713
groot,23.485,45.250,68.735
groot,23.546,45.266,68.812
groot,23.662,45.233,68.895
groot,23.485,45.234,68.719
groot,23.506,45.183,68.689
groot,23.493,46.411,69.904
groot,23.528,45.295,68.823
groot,23.442,45.253,68.695
groot,23.568,46.555,70.123
groot,24.920,66.922,91.842
groot,24.144,43.418,67.562
groot,22.582,43.432,66.015
groot,22.598,43.460,66.058
groot,22.621,43.463,66.084
groot,22.670,44.161,66.831
groot,23.761,45.215,68.975
groot,25.314,48.107,73.421
groot,25.108,45.230,70.338
groot,23.634,45.258,68.892
groot,23.683,46.377,70.060
groot,24.584,45.311,69.896
groot,23.612,49.036,72.649
groot,23.714,45.256,68.969
groot,26.576,47.142,73.718
groot,25.097,48.184,73.280
groot,22.942,43.785,66.727
groot,24.105,44.910,69.015
groot,22.983,43.759,66.742
groot,23.757,45.181,68.939
groot,26.437,59.147,85.584
groot,23.863,45.196,69.059
groot,23.732,45.234,68.966
groot,23.475,45.205,68.680
groot,23.458,45.291,68.749
groot,23.473,45.259,68.732
groot,23.644,45.263,68.907
groot,23.572,45.221,68.793
groot,23.612,48.949,72.562
groot,22.854,43.881,66.735
groot,22.775,43.924,66.699
groot,22.915,43.877,66.793
groot,23.621,45.244,68.865
groot,24.906,48.224,73.131
groot,24.864,48.814,73.678
groot,23.468,49.600,73.068
groot,23.483,45.203,68.686
groot,23.502,45.277,68.779
groot,23.515,45.252,68.767
groot,23.516,45.228,68.744
groot,23.519,45.181,68.700
groot,23.748,45.243,68.990
groot,23.545,44.967,68.512
groot,23.447,44.906,68.353
groot,23.556,44.979,68.535
groot,27.134,44.983,72.118
groot,23.489,44.912,68.401
groot,23.478,44.882,68.360
groot,24.944,47.866,72.810
groot,23.296,44.285,67.580
groot,23.125,44.275,67.400
groot,23.101,44.201,67.302
groot,23.468,46.258,69.726
groot,27.875,46.789,74.664
groot,23.494,44.926,68.420
groot,23.568,44.921,68.489
groot,23.443,44.952,68.395
groot,23.500,44.965,68.465
groot,23.477,44.849,68.326
groot,23.452,45.021,68.472
groot,23.593,45.008,68.601
groot,23.908,45.047,68.955
groot,23.517,44.888,68.405
groot,23.403,49.194,72.596
groot,23.610,44.946,68.556
groot,23.473,44.930,68.404
groot,23.553,44.880,68.433
groot,23.427,44.965,68.393
groot,23.446,44.983,68.429
groot,23.400,44.919,68.318
groot,23.538,44.878,68.415
groot,23.645,45.027,68.672
groot,23.416,44.900,68.316
groot,23.398,44.916,68.314
groot,23.647,44.881,68.528
groot,23.500,44.927,68.426
groot,23.461,44.945,68.407
groot,23.543,44.967,68.510
groot,23.423,44.851,68.274
groot,23.475,44.916,68.391
groot,23.586,44.969,68.555
groot,24.087,46.137,70.224
groot,23.681,45.160,68.840
groot,25.957,45.175,71.131
groot,23.521,45.186,68.707
groot,23.784,45.248,69.032
groot,23.498,45.131,68.629
groot,23.444,45.140,68.583
groot,23.446,45.292,68.738
groot,28.048,45.269,73.317
groot,23.489,45.221,68.710
groot,23.594,45.159,68.753
groot,23.554,49.182,72.736
groot,23.460,45.168,68.628
groot,23.749,45.169,68.918
groot,25.688,49.226,74.913
groot,23.305,44.985,68.290
groot,23.375,45.013,68.388
groot,23.444,45.131,68.575
groot,23.483,45.160,68.644
groot,23.469,45.223,68.692
groot,23.494,45.233,68.726
groot,23.737,45.439,69.176
groot,25.022,45.131,70.153
groot,23.503,45.340,68.843
groot,23.629,45.215,68.845
groot,24.160,49.064,73.225
groot,23.483,45.155,68.639
groot,23.620,45.306,68.926
groot,23.437,45.234,68.672
groot,23.591,45.188,68.779
groot,23.457,45.168,68.625
groot,23.437,45.168,68.605
groot,23.429,45.229,68.659
groot,23.602,45.166,68.768
groot,23.549,45.152,68.701
groot,23.593,45.213,68.806
groot,23.510,45.250,68.760
groot,23.530,45.161,68.691
groot,23.522,45.104,68.627
groot,23.516,45.153,68.669
groot,24.663,44.417,69.080
groot,23.178,44.390,67.568
groot,23.161,44.399,67.560
groot,23.580,45.204,68.784
groot,23.481,45.252,68.733
groot,23.713,45.176,68.889
groot,23.812,45.156,68.968
groot,23.563,45.257,68.820
groot,23.486,45.229,68.716
groot,23.506,45.152,68.659
groot,23.533,45.184,68.717
groot,23.843,45.243,69.086
groot,24.035,49.163,73.198
groot,23.812,45.224,69.036
groot,24.177,45.246,69.423
groot,23.425,50.468,73.892
groot,23.419,45.231,68.650
groot,24.701,45.183,69.884
groot,27.680,47.991,75.670
groot,23.275,44.909,68.184
groot,23.356,44.877,68.233
groot,23.235,49.334,72.570
groot,23.469,45.175,68.644
groot,23.678,45.210,68.887
groot,23.522,45.260,68.782
groot,23.476,46.612,70.088
groot,23.539,45.103,68.642
groot,23.404,45.422,68.826
groot,23.375,45.219,68.594
groot,23.513,45.196,68.709
groot,23.404,45.135,68.539
groot,23.385,45.152,68.537
groot,23.421,45.219,68.640
groot,24.367,53.773,78.140
groot,23.452,45.168,68.620
groot,23.416,45.215,68.632
groot,23.443,45.193,68.635
groot,23.485,45.151,68.636
groot,23.446,45.210,68.656
groot,24.198,45.301,69.499
groot,24.661,45.286,69.948
groot,23.424,45.170,68.594
groot,23.432,45.162,68.594
groot,23.465,45.228,68.693
groot,23.425,45.236,68.661
groot,23.465,45.130,68.595
groot,23.735,45.229,68.964
groot,23.366,45.239,68.605
groot,25.939,45.227,71.166
groot,23.459,45.100,68.559
groot,23.460,45.162,68.621
groot,23.461,45.218,68.680
groot,23.467,45.218,68.685
groot,23.458,46.320,69.778
groot,23.452,45.101,68.553
groot,23.427,45.221,68.648
groot,23.405,45.226,68.632
groot,23.464,45.122,68.586
groot,23.475,46.594,70.069
groot,24.885,45.294,70.180
groot,29.162,45.276,74.438
groot,23.476,45.128,68.604
groot,23.456,45.135,68.591
groot,23.425,45.186,68.611
groot,23.413,45.173,68.585
groot,23.626,49.120,72.745
groot,26.230,45.148,71.378
groot,23.415,45.238,68.653
groot,23.437,45.215,68.652
groot,23.437,45.105,68.543
groot,23.594,45.155,68.749
groot,23.468,45.239,68.707
groot,26.227,45.306,71.533
groot,23.413,45.159,68.572
groot,23.521,45.124,68.645
groot,23.379,45.151,68.530
groot,23.399,45.201,68.599
groot,25.399,48.458,73.856
groot,23.469,45.234,68.703
groot,23.404,45.210,68.614
groot,25.844,45.197,71.041
groot,23.526,45.196,68.722
groot,23.453,45.159,68.612
groot,23.497,45.210,68.707
groot,23.543,49.342,72.886
groot,23.454,45.145,68.600
groot,23.422,45.150,68.573
groot,23.512,45.197,68.710
groot,23.427,45.220,68.647
groot,23.458,45.187,68.645
groot,23.432,45.189,68.622
groot,23.445,45.171,68.617
groot,23.419,45.137,68.557
groot,23.431,45.192,68.623
groot,27.264,45.185,72.448
groot,23.451,45.214,68.665
groot,23.571,45.183,68.754
groot,23.456,50.447,73.903
groot,24.520,45.287,69.807
groot,23.331,45.134,68.464
groot,23.397,45.232,68.629
groot,23.367,46.328,69.695
groot,23.408,45.123,68.531
groot,23.449,45.211,68.660
groot,27.774,45.157,72.931
groot,23.459,45.200,68.659
groot,24.886,45.269,70.155
groot,23.641,45.214,68.855
groot,23.503,45.307,68.810
groot,23.483,45.205,68.688
groot,23.414,45.178,68.592
groot,24.081,49.425,73.505
groot,23.416,45.145,68.562
groot,23.583,45.157,68.740
groot,26.155,51.020,77.175
groot,23.463,45.191,68.654
groot,23.597,45.144,68.741
groot,23.411,47.969,71.380
groot,23.441,46.521,69.962
groot,23.523,45.184,68.707
groot,23.510,45.351,68.860
groot,23.458,45.153,68.610
groot,23.518,45.231,68.748
groot,24.664,45.154,69.818
groot,24.524,45.317,69.841
groot,23.398,45.211,68.609
groot,23.409,45.208,68.616
groot,23.735,49.331,73.066
groot,23.317,45.138,68.455
groot,23.430,45.199,68.630
groot,23.449,45.186,68.635
groot,23.533,45.159,68.692
groot,23.653,45.223,68.876
groot,23.466,45.153,68.620
groot,23.508,45.202,68.710
groot,23.561,45.192,68.753
groot,23.450,45.168,68.619
groot,33.648,45.236,78.885
groot,23.353,45.187,68.540
groot,23.440,45.173,68.613
groot,23.368,45.203,68.571
groot,23.562,45.198,68.761
groot,23.436,45.179,68.615
groot,23.413,45.144,68.557
groot,23.697,45.210,68.906
groot,23.559,45.208,68.768
groot,23.477,45.151,68.628
groot,26.340,45.227,71.567
groot,23.430,45.235,68.665
groot,23.622,45.210,68.832
groot,23.536,45.162,68.698
groot,23.501,53.474,76.975
groot,23.400,45.226,68.625
groot,23.422,45.238,68.661
groot,23.492,49.311,72.803
groot,23.514,45.188,68.703
groot,23.500,45.425,68.924
groot,23.832,46.109,69.941
groot,23.496,45.177,68.673
groot,23.536,45.204,68.740
groot,24.037,45.172,69.209
groot,23.473,45.252,68.724
groot,23.494,45.209,68.703
groot,24.423,45.298,69.721
groot,23.425,45.214,68.639
groot,23.412,45.174,68.586
groot,23.529,49.387,72.916
groot,23.465,45.162,68.627
groot,23.445,46.494,69.939
groot,23.447,45.228,68.675
groot,23.484,45.168,68.652
groot,23.423,45.262,68.684
groot,23.519,45.232,68.752
groot,23.401,49.220,72.621
groot,23.488,45.378,68.866
groot,23.574,45.249,68.823
groot,23.451,45.213,68.664
groot,23.388,45.195,68.584
groot,24.002,45.229,69.231
groot,23.404,45.210,68.614
groot,23.465,45.215,68.680
groot,23.476,45.210,68.686
groot,23.487,47.567,71.054
groot,23.524,45.200,68.724
groot,24.024,46.578,70.602
groot,23.501,45.273,68.774
groot,23.478,45.238,68.716
groot,23.443,45.214,68.657
groot,23.381,45.166,68.547
groot,23.457,45.233,68.690
groot,23.527,45.212,68.739
groot,23.482,45.231,68.713
groot,27.262,45.174,72.436
groot,23.447,46.193,69.641
groot,23.415,45.167,68.582
groot,23.408,45.201,68.609
groot,24.863,45.185,70.048
groot,23.479,45.233,68.712
groot,23.397,45.189,68.586
groot,23.560,45.198,68.757
groot,23.478,45.251,68.729
groot,23.455,46.270,69.725
groot,23.556,45.246,68.802
groot,23.511,45.199,68.710
groot,23.668,45.183,68.851
groot,23.491,46.585,70.076
