model,backbone_ms,action_head_ms,total_ms
drif_ov,23.655,4.835,28.490
drif_ov,23.585,4.805,28.390
drif_ov,22.904,4.890,27.794
drif_ov,22.691,4.747,27.438
drif_ov,22.663,4.768,27.430
drif_ov,23.612,4.852,28.463
drif_ov,23.755,4.980,28.735
drif_ov,23.577,4.776,28.353
drif_ov,23.607,4.804,28.411
drif_ov,23.604,4.829,28.432
drif_ov,23.529,4.802,28.331
drif_ov,23.664,4.807,28.471
drif_ov,25.055,4.843,29.898
drif_ov,23.645,4.836,28.481
drif_ov,23.556,4.805,28.361
drif_ov,22.837,4.778,27.616
drif_ov,22.980,4.776,27.756
drif_ov,26.406,8.167,34.573
drif_ov,23.597,4.817,28.414
drif_ov,23.638,4.903,28.542
drif_ov,23.626,4.933,28.559
drif_ov,23.569,4.871,28.440
drif_ov,23.776,4.877,28.653
drif_ov,23.616,4.852,28.467
drif_ov,23.611,4.825,28.436
drif_ov,23.722,4.907,28.629
drif_ov,23.555,4.851,28.405
drif_ov,23.615,4.818,28.434
drif_ov,22.803,4.850,27.653
drif_ov,22.680,4.885,27.565
drif_ov,22.837,4.801,27.638
drif_ov,23.582,4.789,28.371
drif_ov,23.840,5.156,28.995
drif_ov,23.675,4.963,28.638
drif_ov,23.569,4.865,28.434
drif_ov,23.728,4.794,28.522
drif_ov,23.595,4.800,28.396
drif_ov,23.605,4.825,28.430
drif_ov,23.631,4.869,28.500
drif_ov,23.600,4.834,28.434
drif_ov,23.692,4.883,28.575
drif_ov,23.570,5.074,28.643
drif_ov,23.771,4.903,28.674
drif_ov,23.701,4.957,28.658
drif_ov,24.410,4.766,29.175
drif_ov,23.605,4.810,28.415
drif_ov,23.643,4.902,28.544
drif_ov,23.586,4.821,28.408
drif_ov,23.553,4.786,28.339
drif_ov,23.624,5.795,29.419
drif_ov,23.654,4.866,28.519
drif_ov,23.559,4.830,28.389
drif_ov,23.716,4.853,28.569
drif_ov,23.542,4.843,28.385
drif_ov,23.605,4.809,28.414
drif_ov,23.536,4.839,28.375
drif_ov,23.760,4.838,28.598
drif_ov,23.616,4.817,28.434
drif_ov,23.627,4.827,28.454
drif_ov,23.594,4.838,28.432
drif_ov,23.570,4.842,28.412
drif_ov,23.731,4.725,28.456
drif_ov,23.611,4.769,28.381
drif_ov,23.501,4.702,28.203
drif_ov,23.650,4.734,28.385
drif_ov,23.581,4.805,28.386
drif_ov,23.720,4.793,28.513
drif_ov,23.601,4.718,28.319
drif_ov,23.767,4.922,28.689
drif_ov,23.543,4.698,28.241
drif_ov,23.613,4.670,28.283
drif_ov,23.636,4.690,28.326
drif_ov,23.567,4.663,28.230
drif_ov,23.563,4.751,28.314
drif_ov,23.585,5.788,29.373
drif_ov,23.510,4.673,28.183
drif_ov,23.574,4.708,28.282
drif_ov,23.719,4.816,28.535
drif_ov,23.656,4.764,28.419
drif_ov,23.678,4.726,28.404
drif_ov,23.559,4.676,28.235
drif_ov,23.632,4.678,28.310
drif_ov,23.575,4.848,28.423
drif_ov,23.490,4.783,28.273
drif_ov,23.702,4.831,28.534
drif_ov,23.588,4.690,28.278
drif_ov,23.572,4.717,28.289
drif_ov,26.186,6.292,32.478
drif_ov,23.612,4.733,28.345
drif_ov,23.126,4.857,27.983
drif_ov,23.719,4.927,28.646
drif_ov,23.590,4.823,28.413
drif_ov,23.601,4.837,28.438
drif_ov,23.608,4.867,28.475
drif_ov,32.959,4.783,37.742
drif_ov,24.489,5.057,29.546
drif_ov,23.598,4.842,28.440
drif_ov,23.688,4.850,28.539
drif_ov,23.617,4.848,28.465
drif_ov,23.672,4.933,28.605
drif_ov,23.609,4.851,28.461
drif_ov,23.704,4.817,28.520
drif_ov,22.960,4.787,27.747
drif_ov,22.681,4.851,27.532
drif_ov,22.769,4.786,27.555
drif_ov,23.633,4.839,28.472
drif_ov,23.662,4.858,28.520
drif_ov,23.584,4.895,28.479
drif_ov,23.559,4.844,28.403
drif_ov,23.722,4.940,28.661
drif_ov,23.831,4.942,28.772
drif_ov,23.632,4.833,28.465
drif_ov,23.627,4.946,28.573
drif_ov,23.729,4.852,28.581
drif_ov,23.607,4.946,28.553
drif_ov,24.247,5.541,29.788
drif_ov,23.611,4.805,28.416
drif_ov,23.610,4.897,28.507
drif_ov,23.578,4.923,28.501
drif_ov,23.631,4.875,28.506
drif_ov,23.535,4.795,28.330
drif_ov,23.593,4.852,28.444
drif_ov,23.522,4.844,28.366
drif_ov,23.700,4.881,28.581
drif_ov,23.621,4.806,28.426
drif_ov,23.553,4.783,28.336
drif_ov,23.635,4.843,28.478
drif_ov,26.786,4.859,31.645
drif_ov,23.610,5.539,29.149
drif_ov,23.639,4.881,28.520
drif_ov,23.612,4.817,28.428
drif_ov,23.749,4.904,28.653
drif_ov,23.721,4.901,28.622
drif_ov,23.586,4.791,28.377
drif_ov,47.545,6.072,53.617
drif_ov,23.199,4.809,28.008
