model,backbone_ms,action_head_ms,total_ms
drif_ov,220.356,14.157,234.513
drif_ov,23.336,4.542,27.878
drif_ov,23.395,4.659,28.054
drif_ov,23.338,4.630,27.968
drif_ov,23.408,4.648,28.056
drif_ov,23.329,4.616,27.945
drif_ov,23.394,4.595,27.989
drif_ov,23.520,4.688,28.208
drif_ov,23.590,4.749,28.339
drif_ov,23.468,4.716,28.185
drif_ov,23.605,4.754,28.358
drif_ov,23.369,4.634,28.003
drif_ov,23.345,4.607,27.952
drif_ov,25.909,9.326,35.236
drif_ov,23.450,4.656,28.106
drif_ov,23.394,4.730,28.124
drif_ov,23.731,4.655,28.385
drif_ov,23.418,4.643,28.061
drif_ov,23.391,4.551,27.942
drif_ov,23.437,4.643,28.080
drif_ov,23.290,4.627,27.918
drif_ov,23.316,4.653,27.968
drif_ov,23.409,4.759,28.168
drif_ov,23.315,4.671,27.986
drif_ov,33.701,4.606,38.306
drif_ov,23.390,4.668,28.058
drif_ov,23.370,4.672,28.042
drif_ov,23.632,4.597,28.229
drif_ov,23.355,4.644,28.000
drif_ov,23.388,4.532,27.920
drif_ov,23.498,4.572,28.070
drif_ov,23.461,4.665,28.126
drif_ov,23.426,4.767,28.192
drif_ov,23.522,4.690,28.213
drif_ov,23.553,4.666,28.219
drif_ov,23.480,4.658,28.137
drif_ov,23.414,4.687,28.102
drif_ov,23.327,4.642,27.969
drif_ov,23.466,4.611,28.077
drif_ov,25.614,4.859,30.473
drif_ov,23.360,4.592,27.952
drif_ov,23.346,4.621,27.967
drif_ov,23.411,4.538,27.949
drif_ov,23.355,4.689,28.044
drif_ov,23.420,4.638,28.058
drif_ov,23.325,4.607,27.932
drif_ov,23.508,4.634,28.141
drif_ov,23.404,4.688,28.092
drif_ov,23.433,5.137,28.570
drif_ov,27.795,4.720,32.515
drif_ov,23.330,4.592,27.923
drif_ov,23.364,4.603,27.967
drif_ov,25.419,4.565,29.984
drif_ov,23.266,4.613,27.879
drif_ov,32.223,4.875,37.098
drif_ov,23.378,4.667,28.045
drif_ov,23.395,4.634,28.028
drif_ov,23.546,4.704,28.250
drif_ov,23.330,4.664,27.994
drif_ov,23.356,4.628,27.984
drif_ov,23.268,4.672,27.940
drif_ov,23.349,4.695,28.044
drif_ov,28.213,4.862,33.074
drif_ov,23.366,4.633,27.998
drif_ov,25.480,5.521,31.000
drif_ov,23.534,4.726,28.261
drif_ov,23.425,4.889,28.314
drif_ov,23.366,4.753,28.119
drif_ov,23.366,4.837,28.203
drif_ov,23.487,4.771,28.258
drif_ov,23.352,4.752,28.104
drif_ov,23.358,4.674,28.031
drif_ov,23.545,4.741,28.286
drif_ov,23.785,4.754,28.539
drif_ov,27.544,4.749,32.294
drif_ov,23.325,4.740,28.066
drif_ov,23.316,4.709,28.025
drif_ov,23.364,4.785,28.149
