model,backbone_ms,action_head_ms,total_ms
drif_ov,23.446,4.837,28.283
drif_ov,24.245,4.907,29.152
drif_ov,23.404,4.835,28.239
drif_ov,23.521,4.801,28.322
drif_ov,23.428,4.844,28.273
drif_ov,23.464,4.891,28.356
drif_ov,23.472,4.845,28.317
drif_ov,32.424,4.767,37.192
drif_ov,31.356,4.861,36.218
drif_ov,23.408,4.891,28.299
drif_ov,23.487,4.870,28.356
drif_ov,23.500,4.867,28.367
drif_ov,23.588,4.884,28.472
drif_ov,23.480,4.930,28.410
drif_ov,23.614,4.923,28.537
drif_ov,23.342,4.873,28.215
drif_ov,23.482,4.911,28.394
drif_ov,23.507,4.844,28.351
drif_ov,23.328,6.036,29.364
drif_ov,27.028,4.868,31.896
drif_ov,23.675,4.801,28.476
drif_ov,23.431,4.761,28.192
drif_ov,23.474,5.001,28.475
drif_ov,23.406,4.858,28.265
drif_ov,23.346,4.799,28.145
drif_ov,25.211,4.964,30.175
drif_ov,23.435,4.857,28.292
drif_ov,23.441,4.894,28.335
drif_ov,23.449,4.857,28.305
drif_ov,23.448,4.901,28.349
drif_ov,23.413,4.871,28.284
drif_ov,23.459,4.871,28.330
drif_ov,23.483,4.878,28.360
drif_ov,23.460,4.874,28.335
drif_ov,23.442,4.830,28.271
drif_ov,23.412,4.863,28.275
drif_ov,23.476,4.853,28.329
drif_ov,23.411,5.020,28.431
drif_ov,23.663,5.042,28.705
drif_ov,23.527,4.931,28.459
drif_ov,23.633,4.931,28.564
drif_ov,24.091,4.845,28.935
drif_ov,23.598,4.757,28.356
drif_ov,23.693,4.756,28.449
drif_ov,23.886,4.799,28.685
drif_ov,24.624,4.949,29.574
drif_ov,23.440,4.784,28.225
drif_ov,23.525,4.866,28.391
drif_ov,23.420,4.809,28.229
drif_ov,76.693,6.639,83.332
drif_ov,23.368,4.805,28.173
drif_ov,23.490,4.844,28.334
drif_ov,23.380,4.823,28.203
drif_ov,23.393,4.806,28.199
drif_ov,23.528,4.848,28.376
drif_ov,23.486,4.850,28.335
drif_ov,23.647,4.880,28.527
drif_ov,23.851,4.861,28.711
drif_ov,23.364,4.891,28.255
drif_ov,23.450,4.803,28.253
drif_ov,24.938,4.749,29.687
drif_ov,23.367,4.831,28.198
drif_ov,23.542,4.847,28.389
drif_ov,23.379,4.915,28.294
drif_ov,23.516,4.860,28.376
drif_ov,23.464,4.793,28.258
drif_ov,23.436,4.890,28.325
drif_ov,23.425,4.883,28.308
drif_ov,65.133,5.010,70.143
drif_ov,23.456,4.903,28.359
drif_ov,32.845,5.397,38.241
drif_ov,23.420,4.913,28.333
drif_ov,23.501,4.873,28.374
drif_ov,23.456,4.919,28.375
drif_ov,23.454,4.978,28.433
drif_ov,23.440,4.882,28.322
drif_ov,23.633,4.887,28.520
drif_ov,23.497,4.792,28.289
drif_ov,23.414,4.867,28.281
drif_ov,23.374,4.899,28.273
drif_ov,23.509,4.877,28.385
drif_ov,23.413,4.882,28.295
drif_ov,23.414,4.847,28.261
drif_ov,23.487,4.814,28.300
drif_ov,23.431,4.948,28.379
drif_ov,23.381,4.844,28.224
drif_ov,23.411,4.852,28.263
drif_ov,23.416,4.911,28.327
drif_ov,64.727,5.936,70.662
drif_ov,23.389,4.833,28.222
drif_ov,23.419,4.855,28.275
drif_ov,23.479,5.029,28.508
drif_ov,23.459,4.887,28.346
drif_ov,23.371,4.827,28.198
drif_ov,23.528,4.866,28.394
drif_ov,23.812,4.950,28.762
drif_ov,23.590,4.907,28.497
drif_ov,23.421,4.846,28.267
drif_ov,23.437,4.846,28.283
drif_ov,23.407,4.852,28.259
drif_ov,27.867,4.801,32.668
